Order ID,Customer_ID,Order_Date,Region,Segment,Order_Total,Order_Profit,Line_Items
ORD-2030067,CUST-00763,2024-01-11,South,Corporate,755.86,118.44,2
ORD-2030068,CUST-00694,2025-05-05,South,Consumer,1517.6,649.14,1
ORD-2030069,CUST-00293,2023-11-25,South,Consumer,172.0,41.53,1
ORD-2030070,CUST-00306,2025-05-26,East,Corporate,44.32,7.65,1
ORD-2030071,CUST-00245,2024-07-15,Central,Corporate,988.02,149.83,1
ORD-2030072,CUST-00268,2023-10-24,West,Home Office,957.2,418.36,1
ORD-2030073,CUST-00694,2024-08-15,South,Consumer,109.49,-31.68,1
ORD-2030074,CUST-00006,2025-05-09,South,Home Office,28.18,9.54,1
ORD-2030075,CUST-00361,2024-12-09,South,Corporate,1949.58,-945.12,1
ORD-2030076,CUST-00760,2025-05-30,Central,Corporate,3936.83,317.47,1
ORD-2030077,CUST-00447,2025-10-10,West,Consumer,1778.52,788.63,1
ORD-2030078,CUST-00376,2024-01-25,East,Home Office,8466.76,2740.53,1
ORD-2030079,CUST-00257,2023-10-15,Central,Home Office,1925.3500000000001,723.85,2
ORD-2030080,CUST-00061,2024-09-29,South,Corporate,1778.0,702.84,1
ORD-2030081,CUST-00183,2025-09-10,West,Consumer,10287.199999999999,4437.53,2
ORD-2030082,CUST-00071,2024-11-17,South,Consumer,296.9,77.09,2
ORD-2030083,CUST-00104,2025-07-24,East,Consumer,534.88,115.82,1
ORD-2030084,CUST-00138,2024-12-03,East,Consumer,4492.46,743.2099999999999,2
ORD-2030085,CUST-00251,2025-05-05,East,Consumer,47.3,0.61,1
ORD-2030086,CUST-00006,2024-07-07,South,Home Office,8087.69,2811.97,1
ORD-2030087,CUST-00766,2024-05-10,South,Home Office,372.6,78.5,1
ORD-2030088,CUST-00103,2025-09-26,South,Home Office,342.17,-137.28,1
ORD-2030089,CUST-00312,2025-08-09,Central,Corporate,4136.61,777.73,1
ORD-2030090,CUST-00705,2025-01-12,East,Consumer,10.6,1.63,1
ORD-2030091,CUST-00085,2024-12-19,Central,Consumer,3557.04,1167.94,1
ORD-2030092,CUST-00404,2025-02-04,South,Corporate,4084.92,1652.45,1
ORD-2030093,CUST-00682,2024-12-14,East,Home Office,6978.73,2350.52,1
ORD-2030094,CUST-00461,2024-01-10,Central,Corporate,3063.69,-2131.14,1
ORD-2030095,CUST-00178,2023-12-13,East,Corporate,515.66,94.63999999999999,2
ORD-2030096,CUST-00600,2025-06-28,Central,Consumer,3112.3799999999997,967.26,2
ORD-2030097,CUST-00556,2025-03-09,Central,Home Office,14142.5,3954.27,2
ORD-2030098,CUST-00297,2024-05-16,South,Corporate,439.02,164.74,1
ORD-2030099,CUST-00043,2024-06-06,Central,Corporate,782.16,259.0,1
ORD-2030100,CUST-00004,2025-01-03,West,Consumer,4390.2,660.81,1
ORD-2030101,CUST-00666,2023-12-04,Central,Home Office,2125.58,-448.15,1
ORD-2030102,CUST-00263,2024-06-25,West,Consumer,8770.24,3892.9,1
ORD-2030103,CUST-00110,2023-07-04,Central,Consumer,7644.74,1906.44,1
ORD-2030104,CUST-00430,2025-06-22,Central,Consumer,2481.29,446.3,1
ORD-2030105,CUST-00742,2024-11-10,South,Corporate,3580.14,561.8000000000001,2
ORD-2030106,CUST-00004,2025-01-18,West,Consumer,290.48,56.99,1
ORD-2030107,CUST-00050,2025-09-07,South,Corporate,3813.48,1604.06,1
ORD-2030108,CUST-00347,2024-02-26,South,Consumer,2749.31,189.06,1
ORD-2030109,CUST-00553,2024-09-16,South,Consumer,111.3,-20.43,1
ORD-2030110,CUST-00396,2025-03-01,South,Consumer,3630.8,205.5,2
ORD-2030111,CUST-00718,2024-09-27,West,Corporate,1651.44,258.97,1
ORD-2030112,CUST-00042,2025-08-21,South,Consumer,10962.8,3068.55,1
ORD-2030113,CUST-00277,2025-10-19,West,Home Office,98.55,24.24,1
ORD-2030114,CUST-00288,2025-10-23,Central,Home Office,1804.44,615.23,1
ORD-2030115,CUST-00277,2025-09-23,West,Home Office,14227.11,2560.8,2
ORD-2030116,CUST-00406,2024-04-02,Central,Consumer,1250.3799999999999,212.25,2
ORD-2030117,CUST-00642,2024-01-28,South,Corporate,478.6,190.98,1
ORD-2030118,CUST-00262,2023-09-07,East,Home Office,3537.3199999999997,376.17,2
ORD-2030119,CUST-00607,2024-07-29,West,Home Office,1388.1599999999999,578.62,2
ORD-2030120,CUST-00121,2024-06-11,West,Home Office,302.8,-112.85,2
ORD-2030121,CUST-00463,2025-10-02,Central,Corporate,1188.02,43.63,1
ORD-2030122,CUST-00308,2024-09-24,Central,Corporate,685.4300000000001,126.4,2
ORD-2030123,CUST-00443,2025-04-15,East,Consumer,1417.88,532.83,1
ORD-2030124,CUST-00087,2024-12-16,East,Consumer,914.15,0.83,1
ORD-2030125,CUST-00768,2025-02-18,West,Consumer,6766.43,1268.49,1
ORD-2030126,CUST-00726,2024-02-27,East,Corporate,665.75,50.89,2
ORD-2030127,CUST-00666,2025-04-28,Central,Home Office,388.2,64.13,1
ORD-2030128,CUST-00715,2025-02-15,South,Home Office,3342.32,-1121.02,1
ORD-2030129,CUST-00121,2024-04-23,West,Home Office,171.3,70.66,1
ORD-2030130,CUST-00418,2025-05-03,East,Consumer,2568.8,1085.46,1
ORD-2030131,CUST-00262,2025-02-01,East,Home Office,10370.619999999999,249.01000000000002,2
ORD-2030132,CUST-00711,2025-10-17,Central,Consumer,2378.64,792.15,1
ORD-2030133,CUST-00156,2024-11-27,Central,Consumer,1097.8,370.2,1
ORD-2030134,CUST-00182,2025-06-03,East,Consumer,5582.98,690.48,1
ORD-2030135,CUST-00562,2024-03-20,East,Consumer,3414.6,1236.18,1
ORD-2030136,CUST-00070,2025-07-07,West,Consumer,328.08,126.53,1
ORD-2030137,CUST-00599,2025-02-09,Central,Home Office,2615.55,581.86,2
ORD-2030138,CUST-00219,2024-09-20,West,Consumer,2961.12,1313.94,1
ORD-2030139,CUST-00538,2023-11-08,East,Consumer,2942.01,700.95,1
ORD-2030140,CUST-00700,2025-10-13,East,Consumer,3172.15,1329.11,1
ORD-2030141,CUST-00503,2024-03-18,South,Consumer,293.29,16.62,1
ORD-2030142,CUST-00179,2025-04-16,South,Home Office,2368.35,410.16,1
ORD-2030143,CUST-00045,2025-11-28,East,Consumer,3132.81,959.34,3
ORD-2030144,CUST-00042,2024-08-04,South,Consumer,4246.64,566.74,1
ORD-2030145,CUST-00070,2024-09-03,West,Consumer,7043.65,2351.19,2
ORD-2030146,CUST-00480,2024-12-16,East,Corporate,972.77,287.99,2
ORD-2030147,CUST-00286,2025-11-20,South,Consumer,444.5,87.75,1
ORD-2030148,CUST-00202,2025-08-31,South,Corporate,236.84,105.79,1
ORD-2030149,CUST-00182,2024-05-09,East,Consumer,1798.16,388.37,1
ORD-2030150,CUST-00766,2023-12-06,South,Home Office,1336.26,482.46,1
ORD-2030151,CUST-00098,2025-04-08,Central,Corporate,3503.38,1321.94,1
ORD-2030152,CUST-00253,2023-06-17,East,Corporate,3139.05,916.79,2
ORD-2030153,CUST-00394,2024-01-01,Central,Consumer,2736.02,770.55,2
ORD-2030154,CUST-00001,2025-03-28,East,Consumer,0.0,86.68,1
ORD-2030155,CUST-00742,2023-11-08,South,Corporate,6609.450000000001,1892.6399999999999,2
ORD-2030156,CUST-00077,2024-12-08,West,Consumer,1959.88,-156.70999999999998,2
ORD-2030157,CUST-00557,2024-12-07,Central,Corporate,36.07,9.57,1
ORD-2030158,CUST-00512,2025-01-10,Central,Home Office,8875.96,1265.55,2
ORD-2030159,CUST-00652,2023-12-04,Central,Consumer,4076.94,1051.15,1
ORD-2030160,CUST-00532,2025-07-01,East,Consumer,18217.54,1089.01,2
ORD-2030161,CUST-00623,2024-07-17,East,Home Office,1326.96,350.29,1
ORD-2030162,CUST-00348,2024-07-16,South,Consumer,4858.48,1904.11,1
ORD-2030163,CUST-00407,2024-10-18,West,Corporate,1127.92,240.33,1
ORD-2030164,CUST-00574,2025-01-25,East,Home Office,476.01,173.38,2
ORD-2030165,CUST-00471,2024-10-27,Central,Corporate,1177.9,513.38,1
ORD-2030166,CUST-00425,2024-06-13,West,Corporate,9022.25,2022.35,2
ORD-2030167,CUST-00172,2023-11-24,East,Corporate,6891.16,2466.24,2
ORD-2030168,CUST-00211,2024-08-21,West,Corporate,1101.34,155.06,1
ORD-2030169,CUST-00292,2023-11-25,West,Home Office,327.87,23.15,2
ORD-2030170,CUST-00006,2024-09-24,South,Home Office,9238.77,771.82,1
ORD-2030171,CUST-00347,2025-07-03,South,Consumer,13788.7,5357.22,1
ORD-2030172,CUST-00002,2024-06-16,South,Home Office,1885.12,507.53000000000003,2
ORD-2030173,CUST-00467,2025-05-24,East,Home Office,4209.0,1371.89,1
ORD-2030174,CUST-00575,2023-03-12,East,Consumer,594.66,117.47,1
ORD-2030175,CUST-00466,2024-10-25,South,Home Office,1271.16,399.28,1
ORD-2030176,CUST-00569,2024-04-22,Central,Corporate,1501.01,612.1700000000001,2
ORD-2030177,CUST-00001,2024-04-22,East,Consumer,313.8,-48.17,1
ORD-2030178,CUST-00051,2024-03-21,South,Consumer,4901.9,1482.56,1
ORD-2030179,CUST-00571,2025-09-16,South,Consumer,14082.7,1422.74,3
ORD-2030180,CUST-00650,2025-08-04,South,Consumer,140.41,-6.18,1
ORD-2030181,CUST-00588,2025-06-14,East,Consumer,943.5799999999999,317.64,2
ORD-2030182,CUST-00541,2024-07-22,Central,Consumer,6159.18,1498.79,1
ORD-2030183,CUST-00578,2025-05-20,Central,Consumer,1338.49,207.35,2
ORD-2030184,CUST-00602,2024-08-06,South,Consumer,656.16,268.4,1
ORD-2030185,CUST-00593,2025-05-19,East,Corporate,2831.06,969.31,2
ORD-2030186,CUST-00601,2025-02-11,Central,Consumer,2523.9700000000003,378.27,2
ORD-2030187,CUST-00061,2025-03-22,South,Corporate,6357.25,315.52,2
ORD-2030188,CUST-00054,2024-08-26,West,Consumer,7520.22,1164.74,1
ORD-2030189,CUST-00296,2023-06-17,Central,Consumer,256.95,48.63,1
ORD-2030190,CUST-00436,2023-08-19,East,Corporate,3134.64,1330.42,1
ORD-2030191,CUST-00620,2023-06-30,East,Consumer,10029.7,1322.58,3
ORD-2030192,CUST-00274,2024-04-12,South,Corporate,5580.64,1342.0800000000002,3
ORD-2030193,CUST-00224,2024-06-24,East,Consumer,4446.3,1118.35,1
ORD-2030194,CUST-00633,2024-10-05,West,Consumer,710.58,287.15,1
ORD-2030195,CUST-00204,2024-09-12,Central,Corporate,2537.72,679.39,1
ORD-2030196,CUST-00661,2025-02-20,East,Home Office,1317.7199999999998,285.11999999999995,2
ORD-2030197,CUST-00147,2025-09-11,East,Consumer,5898.78,2210.11,2
ORD-2030198,CUST-00293,2025-09-24,South,Consumer,4588.610000000001,537.86,2
ORD-2030199,CUST-00331,2025-03-30,Central,Consumer,20.53,9.06,1
ORD-2030200,CUST-00248,2023-06-01,West,Consumer,2223.15,406.03,1
ORD-2030201,CUST-00003,2025-06-19,Central,Corporate,7900.01,-4863.55,2
ORD-2030202,CUST-00194,2024-11-25,West,Corporate,841.8,198.38,1
ORD-2030203,CUST-00275,2023-10-23,West,Corporate,607.31,168.2,1
ORD-2030204,CUST-00258,2023-01-12,East,Consumer,10988.300000000001,4500.97,2
ORD-2030205,CUST-00637,2024-05-18,East,Consumer,3389.76,511.33,1
ORD-2030206,CUST-00044,2025-08-02,West,Consumer,6358.0,1320.02,1
ORD-2030207,CUST-00320,2025-04-09,South,Home Office,1517.6,303.66,1
ORD-2030208,CUST-00037,2025-03-17,South,Consumer,297.33,66.59,1
ORD-2030209,CUST-00752,2024-08-20,East,Home Office,473.1,180.43,1
ORD-2030210,CUST-00641,2024-12-04,Central,Consumer,1142.34,280.17,1
ORD-2030211,CUST-00789,2025-11-01,Central,Consumer,3046.12,1249.55,2
ORD-2030212,CUST-00730,2024-03-14,Central,Home Office,1465.23,435.80999999999995,2
ORD-2030213,CUST-00260,2024-08-30,Central,Consumer,153.3,40.17,1
ORD-2030214,CUST-00566,2025-06-10,East,Consumer,828.94,306.49,1
ORD-2030215,CUST-00255,2025-03-31,Central,Home Office,4858.48,2062.61,1
ORD-2030216,CUST-00711,2025-11-05,Central,Consumer,593.1,186.33,1
ORD-2030217,CUST-00338,2025-10-11,West,Consumer,432.27,177.83,1
ORD-2030218,CUST-00309,2024-11-26,West,Consumer,2824.2,978.94,1
ORD-2030219,CUST-00733,2025-03-29,South,Consumer,65.7,20.16,1
ORD-2030220,CUST-00676,2024-04-26,Central,Consumer,653.78,114.54,1
ORD-2030221,CUST-00775,2023-12-22,South,Consumer,11015.28,1083.07,2
ORD-2030222,CUST-00057,2024-10-11,Central,Home Office,492.12,181.43,1
ORD-2030223,CUST-00202,2024-10-25,South,Corporate,10942.94,2647.0899999999997,2
ORD-2030224,CUST-00249,2024-06-05,South,Corporate,459.5,86.54,1
ORD-2030225,CUST-00352,2025-05-31,East,Consumer,78.21,-37.78,1
ORD-2030226,CUST-00396,2025-10-01,South,Consumer,450.9,107.7,1
ORD-2030227,CUST-00236,2024-08-12,Central,Consumer,11498.83,4978.349999999999,2
ORD-2030228,CUST-00641,2025-04-06,Central,Consumer,635.3,74.66,2
ORD-2030229,CUST-00183,2025-06-03,West,Consumer,758.95,68.5,1
ORD-2030230,CUST-00570,2025-07-07,Central,Consumer,2133.6,334.635,1
ORD-2030231,CUST-00688,2025-04-26,Central,Corporate,2780.04,154.87,1
ORD-2030232,CUST-00497,2023-07-29,East,Consumer,1355.0900000000001,383.75,2
ORD-2030233,CUST-00291,2025-01-12,South,Consumer,2510.4,237.28,1
ORD-2030234,CUST-00154,2025-11-02,West,Home Office,4553.780000000001,826.5799999999999,2
ORD-2030235,CUST-00108,2024-01-12,Central,Corporate,1670.3799999999999,150.03,2
ORD-2030236,CUST-00607,2024-02-19,West,Home Office,3159.45,-1872.65,1
ORD-2030237,CUST-00392,2024-08-11,East,Consumer,2987.9300000000003,210.14999999999998,2
ORD-2030238,CUST-00043,2025-08-24,Central,Corporate,16.96,5.07,1
ORD-2030239,CUST-00791,2023-12-27,East,Consumer,358.0,142.57,1
ORD-2030240,CUST-00547,2024-03-16,West,Corporate,3860.79,965.48,2
ORD-2030241,CUST-00681,2023-10-28,Central,Consumer,143.72,28.21,1
ORD-2030242,CUST-00363,2024-12-06,East,Consumer,2489.93,70.15,1
ORD-2030243,CUST-00769,2025-10-23,East,Corporate,2747.9800000000005,740.73,2
ORD-2030244,CUST-00166,2025-05-16,South,Corporate,4200.0,748.71,2
ORD-2030245,CUST-00152,2025-04-15,West,Consumer,3583.26,1032.44,1
ORD-2030246,CUST-00712,2025-03-28,Central,Consumer,1098.3,-4.3,1
ORD-2030247,CUST-00715,2025-06-22,South,Home Office,6997.17,2155.0299999999997,2
ORD-2030248,CUST-00412,2025-11-08,East,Consumer,4170.01,165.04,2
ORD-2030249,CUST-00104,2024-07-08,East,Consumer,6808.2,1526.53,1
ORD-2030250,CUST-00254,2025-07-26,West,Consumer,623.52,48.55,2
ORD-2030251,CUST-00614,2024-05-22,West,Home Office,517.8,194.47,2
ORD-2030252,CUST-00682,2025-02-14,East,Home Office,3691.38,855.22,2
ORD-2030253,CUST-00285,2025-10-23,West,Corporate,4124.82,-390.19,1
ORD-2030254,CUST-00053,2023-11-08,West,Corporate,7423.65,2561.41,1
ORD-2030255,CUST-00544,2025-01-20,East,Consumer,1701.69,567.97,2
ORD-2030256,CUST-00602,2025-01-15,South,Consumer,80.48,17.76,1
ORD-2030257,CUST-00352,2023-12-03,East,Consumer,80.69,17.5,1
ORD-2030258,CUST-00484,2025-12-25,South,Consumer,988.02,183.49,1
ORD-2030259,CUST-00793,2023-06-09,Central,Home Office,488.85,334.635,1
ORD-2030260,CUST-00202,2024-10-14,South,Corporate,1360.32,537.08,2
ORD-2030261,CUST-00474,2025-05-12,West,Consumer,778.53,-133.1,1
ORD-2030262,CUST-00503,2023-09-27,South,Consumer,1962.48,634.22,2
ORD-2030263,CUST-00453,2023-04-30,West,Home Office,605.86,134.59,2
ORD-2030264,CUST-00697,2023-12-29,Central,Consumer,790.42,49.49,1
ORD-2030265,CUST-00499,2024-09-10,South,Consumer,2237.0299999999997,402.13,2
ORD-2030266,CUST-00420,2023-06-26,Central,Consumer,3295.33,1278.48,2
ORD-2030267,CUST-00103,2024-09-11,South,Home Office,1278.31,318.48,1
ORD-2030268,CUST-00574,2025-10-18,East,Home Office,936.45,50.65,2
ORD-2030269,CUST-00107,2025-01-09,South,Consumer,913.1099999999999,247.3,2
ORD-2030270,CUST-00026,2025-04-08,Central,Corporate,3201.34,1127.74,1
ORD-2030271,CUST-00407,2023-12-15,West,Corporate,3262.64,64.18,1
ORD-2030272,CUST-00473,2024-12-24,West,Home Office,680.82,163.48,1
ORD-2030273,CUST-00800,2024-11-20,West,Corporate,286.4,34.21,1
ORD-2030274,CUST-00581,2023-10-02,East,Home Office,3247.7,658.85,3
ORD-2030275,CUST-00685,2025-01-27,East,Home Office,2723.28,654.96,1
ORD-2030276,CUST-00284,2024-10-09,West,Consumer,16340.9,2594.5299999999997,2
ORD-2030277,CUST-00421,2025-01-01,South,Consumer,4987.88,1556.68,3
ORD-2030278,CUST-00784,2024-09-06,East,Consumer,3155.67,186.1,1
ORD-2030279,CUST-00347,2024-06-22,South,Consumer,929.68,229.46,1
ORD-2030280,CUST-00651,2024-04-03,West,Corporate,3564.05,-1211.32,1
ORD-2030281,CUST-00436,2025-02-11,East,Corporate,117.95,-4.98,1
ORD-2030282,CUST-00183,2025-08-07,West,Consumer,2595.12,531.76,1
ORD-2030283,CUST-00480,2024-10-29,East,Corporate,1776.3,537.32,1
ORD-2030284,CUST-00181,2023-11-30,South,Consumer,6467.14,2481.01,1
ORD-2030285,CUST-00002,2024-05-23,South,Home Office,988.5,169.09,1
ORD-2030286,CUST-00195,2024-11-11,South,Consumer,3036.55,530.14,1
ORD-2030287,CUST-00159,2025-05-18,Central,Corporate,1610.48,429.15,1
ORD-2030288,CUST-00303,2023-10-13,East,Consumer,434.7,45.66,1
ORD-2030289,CUST-00711,2025-07-21,Central,Consumer,473.72,78.42,1
ORD-2030290,CUST-00318,2025-07-12,Central,Consumer,294.88,111.79,1
ORD-2030291,CUST-00682,2025-03-10,East,Home Office,13692.07,3459.4,2
ORD-2030292,CUST-00459,2025-10-08,South,Consumer,5652.62,-351.19,2
ORD-2030293,CUST-00004,2025-08-19,West,Consumer,3545.73,1045.48,3
ORD-2030294,CUST-00155,2024-09-30,West,Consumer,527.05,92.94,1
ORD-2030295,CUST-00753,2025-11-16,East,Consumer,5755.530000000001,1145.86,2
ORD-2030296,CUST-00498,2024-11-26,West,Consumer,1492.67,284.2,1
ORD-2030297,CUST-00752,2025-01-30,East,Home Office,353.01,16.21,2
ORD-2030298,CUST-00256,2025-10-19,East,Consumer,488.82000000000005,134.01999999999998,2
ORD-2030299,CUST-00586,2025-08-31,South,Home Office,589.76,166.78,1
ORD-2030300,CUST-00624,2024-10-11,West,Consumer,550.06,189.29999999999998,2
ORD-2030301,CUST-00786,2024-05-27,Central,Corporate,719.26,105.04,1
ORD-2030302,CUST-00016,2025-01-08,South,Consumer,87.88,4.2,1
ORD-2030303,CUST-00766,2024-12-21,South,Home Office,18593.7,3472.0299999999997,2
ORD-2030304,CUST-00322,2025-02-09,East,Consumer,1772.35,457.04,1
ORD-2030305,CUST-00677,2024-12-11,Central,Consumer,828.94,127.41,1
ORD-2030306,CUST-00450,2025-10-16,West,Home Office,9470.01,2519.89,3
ORD-2030307,CUST-00467,2024-06-26,East,Home Office,7449.7300000000005,1480.03,2
ORD-2030308,CUST-00293,2024-11-16,South,Consumer,1065.78,234.56,1
ORD-2030309,CUST-00667,2025-08-31,Central,Consumer,49.27,8.98,1
ORD-2030310,CUST-00215,2025-01-13,Central,Consumer,10351.22,-3286.65,2
ORD-2030311,CUST-00410,2024-12-31,East,Home Office,1253.34,391.78,1
ORD-2030312,CUST-00462,2025-09-28,East,Corporate,426.31,127.0,1
ORD-2030313,CUST-00605,2024-07-16,South,Corporate,26.6,9.64,1
ORD-2030314,CUST-00394,2024-06-20,Central,Consumer,227.32,28.32,1
ORD-2030315,CUST-00554,2024-10-27,West,Consumer,891.99,333.73,1
ORD-2030316,CUST-00405,2023-12-10,West,Consumer,7304.94,846.49,2
ORD-2030317,CUST-00536,2025-09-11,East,Consumer,7333.57,1539.77,2
ORD-2030318,CUST-00552,2025-02-16,West,Consumer,9.54,1.47,1
ORD-2030319,CUST-00579,2025-11-26,South,Consumer,2973.3,1278.2,1
ORD-2030320,CUST-00664,2024-11-14,East,Corporate,344.0,56.45,1
ORD-2030321,CUST-00445,2024-06-22,Central,Consumer,605.12,160.37,2
ORD-2030322,CUST-00159,2024-10-23,Central,Corporate,13491.22,1793.35,2
ORD-2030323,CUST-00554,2024-09-06,West,Consumer,4736.7,734.1,1
ORD-2030324,CUST-00064,2024-12-07,South,Consumer,6294.34,1389.49,2
ORD-2030325,CUST-00182,2025-03-14,East,Consumer,6680.41,2388.59,1
ORD-2030326,CUST-00643,2025-01-09,South,Corporate,568.31,71.52,1
ORD-2030327,CUST-00360,2025-05-20,Central,Consumer,143.98,38.21,1
ORD-2030328,CUST-00412,2024-09-25,East,Consumer,795.81,106.67999999999999,2
ORD-2030329,CUST-00793,2025-03-05,Central,Home Office,2812.95,986.2,1
ORD-2030330,CUST-00193,2025-05-17,Central,Consumer,452.83000000000004,138.26999999999998,2
ORD-2030331,CUST-00018,2025-06-11,East,Corporate,10566.55,3667.44,2
ORD-2030332,CUST-00091,2024-10-31,West,Corporate,3159.09,493.24,1
ORD-2030333,CUST-00202,2025-07-21,South,Corporate,29.56,10.05,1
ORD-2030334,CUST-00596,2025-10-30,South,Consumer,9142.0,2250.4300000000003,2
ORD-2030335,CUST-00627,2024-12-05,West,Home Office,21.2,4.9,1
ORD-2030336,CUST-00467,2024-10-30,East,Home Office,231.19,34.7,1
ORD-2030337,CUST-00211,2025-04-21,West,Corporate,4914.7,-839.73,1
ORD-2030338,CUST-00431,2023-07-20,East,Corporate,513.26,109.21,1
ORD-2030339,CUST-00011,2025-05-17,Central,Corporate,5940.08,1454.5,1
ORD-2030340,CUST-00556,2025-03-03,Central,Home Office,3779.36,334.635,1
ORD-2030341,CUST-00504,2024-06-03,South,Consumer,4441.68,1495.65,1
ORD-2030342,CUST-00020,2025-10-18,West,Home Office,2156.32,546.73,1
ORD-2030343,CUST-00657,2025-08-14,South,Home Office,1333.5,407.44,1
ORD-2030344,CUST-00621,2024-05-27,West,Home Office,118.24,21.62,1
ORD-2030345,CUST-00255,2023-12-10,Central,Home Office,10568.74,2694.37,2
ORD-2030346,CUST-00521,2025-03-29,West,Consumer,1439.82,389.83,1
ORD-2030347,CUST-00495,2024-04-27,West,Corporate,632.46,144.98,1
ORD-2030348,CUST-00116,2024-08-17,Central,Consumer,5243.5,1303.58,3
ORD-2030349,CUST-00159,2025-03-15,Central,Corporate,40.24,10.26,1
ORD-2030350,CUST-00559,2024-11-21,South,Consumer,57.48,-9.87,1
ORD-2030351,CUST-00755,2025-06-27,Central,Consumer,7849.2,2504.2200000000003,2
ORD-2030352,CUST-00479,2025-05-14,Central,Corporate,7069.98,1297.86,2
ORD-2030353,CUST-00470,2025-07-18,South,Consumer,1167.13,4275.02,2
ORD-2030354,CUST-00529,2024-12-21,South,Corporate,478.6,80.42,1
ORD-2030355,CUST-00364,2025-01-22,South,Consumer,8697.47,163.36,1
ORD-2030356,CUST-00047,2025-10-29,West,Home Office,1495.81,373.16,1
ORD-2030357,CUST-00326,2024-12-10,East,Consumer,12148.56,4037.69,1
ORD-2030358,CUST-00720,2025-07-09,Central,Home Office,124.95,8.17,1
ORD-2030359,CUST-00651,2024-08-04,West,Corporate,11563.47,3835.64,1
ORD-2030360,CUST-00748,2025-01-15,West,Corporate,279.94,96.69,1
ORD-2030361,CUST-00132,2025-11-12,Central,Corporate,1956.18,391.63,2
ORD-2030362,CUST-00420,2024-08-14,Central,Consumer,4455.06,680.54,1
ORD-2030363,CUST-00485,2023-11-13,West,Consumer,2283.3199999999997,585.1,2
ORD-2030364,CUST-00177,2023-11-29,Central,Home Office,2969.46,506.95,1
ORD-2030365,CUST-00167,2024-06-15,West,Corporate,7386.08,3090.35,2
ORD-2030366,CUST-00634,2025-09-25,West,Home Office,7934.02,1821.6399999999999,3
ORD-2030367,CUST-00548,2023-05-16,Central,Home Office,9703.44,580.26,1
ORD-2030368,CUST-00529,2024-12-16,South,Corporate,1764.5,123.84,1
ORD-2030369,CUST-00218,2024-11-25,East,Consumer,4493.16,-2913.67,1
ORD-2030370,CUST-00420,2025-01-10,Central,Consumer,143.71,33.44,1
ORD-2030371,CUST-00021,2024-05-30,Central,Corporate,181.26,45.66,1
ORD-2030372,CUST-00105,2025-07-05,South,Consumer,5583.91,468.51,1
ORD-2030373,CUST-00430,2024-01-18,Central,Consumer,4236.25,1354.58,2
ORD-2030374,CUST-00255,2024-11-25,Central,Home Office,4031.79,706.15,1
ORD-2030375,CUST-00775,2024-04-06,South,Consumer,4313.16,1119.47,2
ORD-2030376,CUST-00394,2025-12-15,Central,Consumer,8883.36,1498.63,1
ORD-2030377,CUST-00068,2025-04-08,West,Home Office,207.0,68.78,1
ORD-2030378,CUST-00015,2025-03-07,Central,Consumer,11049.49,-186.39,2
ORD-2030379,CUST-00594,2024-12-21,South,Consumer,120.64,21.89,1
ORD-2030380,CUST-00143,2024-02-25,West,Corporate,987.78,34.76,1
ORD-2030381,CUST-00154,2024-10-19,West,Home Office,2965.5,1304.65,1
ORD-2030382,CUST-00352,2023-03-14,East,Consumer,9796.75,2602.1,2
ORD-2030383,CUST-00215,2023-12-15,Central,Consumer,240.9,58.12,1
ORD-2030384,CUST-00506,2025-06-14,West,Corporate,2055.04,529.03,1
ORD-2030385,CUST-00405,2024-08-13,West,Consumer,586.62,185.83,1
ORD-2030386,CUST-00091,2024-11-20,West,Corporate,2738.38,-628.9399999999999,2
ORD-2030387,CUST-00636,2023-10-24,Central,Corporate,742.51,301.39,1
ORD-2030388,CUST-00354,2024-11-08,West,Consumer,1086.56,46.69,1
ORD-2030389,CUST-00503,2024-08-29,South,Consumer,1005.33,142.22,2
ORD-2030390,CUST-00003,2024-01-28,Central,Corporate,1700.47,-325.59,1
ORD-2030391,CUST-00510,2025-03-20,East,Consumer,3451.8,1470.87,1
ORD-2030392,CUST-00232,2025-05-27,South,Corporate,9231.289999999999,3471.35,2
ORD-2030393,CUST-00411,2025-04-15,East,Consumer,1076.85,323.76,1
ORD-2030394,CUST-00245,2024-11-02,Central,Corporate,9818.32,3037.02,3
ORD-2030395,CUST-00797,2023-04-15,South,Consumer,1027.52,170.42,1
ORD-2030396,CUST-00190,2024-12-03,West,Consumer,3246.05,205.92000000000004,3
ORD-2030397,CUST-00731,2024-05-13,Central,Home Office,199.45000000000002,40.480000000000004,2
ORD-2030398,CUST-00739,2025-04-07,Central,Consumer,229.96,18.4,1
ORD-2030399,CUST-00348,2024-02-19,South,Consumer,2995.44,1073.33,1
ORD-2030400,CUST-00253,2025-05-08,East,Corporate,835.58,273.02,1
ORD-2030401,CUST-00311,2025-04-09,Central,Home Office,7150.73,2970.7200000000003,2
ORD-2030402,CUST-00794,2025-08-27,South,Home Office,6740.12,2040.67,1
ORD-2030403,CUST-00507,2024-08-26,Central,Consumer,5709.87,2044.81,1
ORD-2030404,CUST-00450,2025-12-14,West,Home Office,478.6,183.05,1
ORD-2030405,CUST-00036,2023-06-30,East,Consumer,1026.15,266.82,2
ORD-2030406,CUST-00684,2025-07-02,South,Corporate,127.74,25.51,1
ORD-2030407,CUST-00068,2025-06-01,West,Home Office,7185.71,1523.65,1
