EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,DistanceFromHome,BusinessTravel,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,PerformanceRating,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,Attrition,EmployeeCount,Over18,StandardHours
11409,18.0,Female,Married,Sales,Sales Representative,1,5,Other,3,Travel_Rarely,5205.0,18,0,No,0,0,0,0.0,0,8,2,3,1,2.0,4.0,2,2,No,1,Y,80
10511,27.0,Male,Single,Sales,Sales Representative,5,2,Life Sciences,6,Travel_Rarely,13405.0,16,0,Yes,3,2,0,2.0,0,2,3,3,3,4.0,3.0,3,2,No,1,Y,80
10566,30.0,Male,Divorced,Human Resources,HR Business Partner,2,5,Medical,5,Travel_Rarely,7310.0,16,0,No,8,2,1,0.0,2,4,6,4,4,3.0,4.0,3,3,No,1,Y,80
10250,34.0,Female,Married,Research & Development,Manufacturing Director,2,1,Technical Degree,12,Travel_Rarely,7947.0,12,1,No,15,14,13,7.0,12,5,0,3,3,4.0,1.0,2,3,Yes,1,Y,80
10477,43.0,Male,Divorced,Human Resources,Manager,2,1,Marketing,1,Travel_Frequently,9502.0,17,0,No,24,5,2,2.0,3,5,1,3,3,3.0,3.0,1,1,Yes,1,Y,80
11621,46.0,Female,Divorced,Sales,Sales Representative,1,4,Medical,12,Travel_Rarely,8603.0,11,1,No,25,14,12,4.0,11,8,1,4,3,,2.0,3,4,Yes,1,Y,80
11189,43.0,Male,Married,Sales,Manager,1,4,Human Resources,1,Travel_Rarely,7836.0,11,1,Yes,20,5,5,1.0,4,3,3,3,3,,1.0,3,2,No,1,Y,80
10782,34.0,Male,Single,Research & Development,  Manufacturing Director  ,3,5,Medical,8,Travel_Rarely,9406.0,11,0,No,14,3,3,,0,6,2,3,4,4.0,1.0,2,2,No,1,Y,80
10455,18.0,Female,Single,Human Resources,Human Resources,1,3,Life Sciences,9,Travel_Rarely,3974.0,19,1,No,0,0,0,0.0,0,7,6,3,3,1.0,3.0,3,4,No,1,Y,80
11512,47.0,Female,Married,Sales,Sales Representative,2,2,Life Sciences,16,Travel_Rarely,9869.0,18,2,No,25,15,14,0.0,13,0,4,3,4,1.0,2.0,3,4,No,1,Y,80
11201,33.0,Male,Married,Research & Development,Research Scientist,5,1,Life Sciences,23,Travel_Rarely,14776.0,16,1,No,14,14,11,11.0,14,2,4,3,4,2.0,2.0,3,3,No,1,Y,80
11108,49.0,Female,Married,Human Resources,Human Resources,3,3,Medical,1,Travel_Rarely,11577.0,13,0,No,27,6,6,4.0,6,1,3,3,2,1.0,3.0,2,4,No,1,Y,80
10231,38.0,Male,Married,Research & Development,Laboratory Technician,1,2,Medical,7,Travel_Rarely,7365.0,18,0,Yes,15,3,1,3.0,0,2,0,3,1,4.0,1.0,3,2,No,1,Y,80
11320,34.0,Male,Married,Research & Development,Laboratory Technician,3,3,Life Sciences,7,Travel_Rarely,10779.0,11,1,No,14,12,9,8.0,12,8,5,3,4,3.0,4.0,3,1,No,1,Y,80
10653,28.0,Female,Single,Human Resources,HR Business Partner,3,2,Medical,20,Travel_Rarely,9706.0,11,0,No,9,4,4,1.0,2,0,1,4,3,2.0,4.0,3,1,No,1,Y,80
10071,38.0,Male,Single,Research & Development,Laboratory Technician,1,4,Technical Degree,9,Travel_Rarely,4300.0,11,2,No,19,2,2,2.0,0,4,6,3,3,4.0,2.0,4,4,No,1,Y,80
10611,34.0,Male,Married,Research & Development,Manager,1,2,Life Sciences,11,Non-Travel,5830.0,14,0,No,10,4,4,3.0,2,3,4,3,4,4.0,4.0,1,4,Yes,1,Y,80
11175,44.0,Male,Married,Research & Development,Healthcare Representative,1,3,Life Sciences,4,Travel_Rarely,5801.0,23,2,No,26,26,25,15.0,25,2,0,3,3,3.0,2.0,3,1,No,1,Y,80
11606,40.0,Male,Married,Research & Development,Manager,2,2,Technical Degree,6,Travel_Rarely,8504.0,15,1,No,17,10,7,1.0,10,5,5,3,3,2.0,3.0,3,4,No,1,Y,80
11557,38.0,Male,Married,Sales,Sales Representative,4,3,Medical,20,Travel_Rarely,14861.0,11,1,No,17,10,9,2.0,7,0,0,3,2,2.0,2.0,3,3,No,1,Y,80
11625,19.0,Female,Single,Sales,Sales Representative,1,3,Medical,1,Travel_Rarely,4626.0,13,2,No,0,0,0,0.0,0,2,3,3,2,4.0,1.0,2,4,Yes,1,Y,80
10411,55.0,Female,Married,human resources,Manager,2,4,Life Sciences,13,Travel_Rarely,9176.0,11,2,Yes,35,28,27,13.0,26,1,1,3,3,3.0,2.0,3,4,Yes,1,Y,80
11541,25.0,Female,Married,Research & Development,Research Director,1,3,Life Sciences,1,Non-Travel,3352.0,11,3,Yes,5,5,4,5.0,3,4,1,3,3,1.0,4.0,2,3,Yes,1,Y,80
11152,36.0,Male,Married,Research & Development,Manufacturing Director,1,5,Life Sciences,3,Travel_Frequently,6966.0,12,0,Yes,14,6,3,6.0,5,0,0,3,3,4.0,2.0,4,4,No,1,Y,80
10339,38.0,Female,Divorced,Research & Development,Research Scientist,1,3,Life Sciences,2,Travel_Rarely,7336.0,16,0,No,17,16,13,10.0,14,6,1,3,2,1.0,4.0,2,2,No,1,Y,80
11026,41.0,Female,Married,Research & Development,Healthcare Representative,1,4,Medical,14,Travel_Frequently,7794.0,20,1,No,17,8,7,2.0,6,9,2,3,3,1.0,2.0,1,4,Yes,1,Y,80
10044,41.0,Male,Married,Research & Development,Research Scientist,1,3,Life Sciences,18,Travel_Rarely,6339.0,18,1,No,17,8,7,8.0,6,7,1,4,3,4.0,3.0,3,4,No,1,Y,80
10540,41.0,Male,Single,SALES,Sales Executive,2,2,Medical,16,Travel_Rarely,9253.0,13,0,NO,19,6,3,5.0,5,5,6,3,2,3.0,2.0,3,4,Yes,1,Y,80
10602,30.0,Male,Married,sales,Manager,1,3,Medical,7,Travel_Rarely,6143.0,21,2,No,11,0,0,0.0,0,9,2,3,3,3.0,3.0,4,2,No,1,Y,80
11333,47.0,Female,Single,Sales,Sales Executive,1,2,Life Sciences,4,Travel_Rarely,8052.0,15,0,No,28,27,24,10.0,25,6,6,3,3,3.0,3.0,2,4,No,1,Y,80
10966,59.0,Male,Divorced,Research & Development,Manager,5,2,Medical,2,Travel_Rarely,16832.0,11,1,Yes,40,6,6,5.0,6,7,6,3,3,1.0,1.0,4,2,Yes,1,Y,80
11502,33.0,Female,Married,Sales,Sales Representative,1,3,Life Sciences,9,Travel_Frequently,6367.0,14,0,Yes,10,1,0,1.0,0,1,4,3,3,1.0,1.0,4,2,No,1,Y,80
10172,44.0,Male,Single,Research & Development,Healthcare Representative,3,2,Life Sciences,9,Travel_Frequently,12103.0,15,1,No,21,5,2,2.0,3,6,4,3,3,3.0,1.0,3,2,No,1,Y,80
10418,32.0,Male,Single,Research & Development,Research Director,3,1,Medical,15,Travel_Rarely,10786.0,15,0,No,14,10,9,2.0,10,8,3,3,3,3.0,1.0,4,1,Yes,1,Y,80
10838,42.0,Male,Single,Research & Development,Research Scientist,1,4,Medical,8,Travel_Rarely,8185.0,20,1,No,24,11,8,5.0,8,1,5,3,3,2.0,3.0,1,1,Yes,1,Y,80
11572,42.0,Male,Single,Research & Development,Manager,2,4,Technical Degree,21,Travel_Rarely,7845.0,16,1,No,20,19,18,8.0,17,4,4,4,3,4.0,4.0,4,2,No,1,Y,80
11395,-1.0,Male,Married,Research & Development,Laboratory Technician,1,4,Life Sciences,7,Non-Travel,6622.0,17,3,Yes,24,8,7,6.0,7,2,0,3,3,3.0,3.0,3,4,No,1,Y,80
10807,33.0,Female,Married,Research & Development,Manufacturing Director,3,4,Technical Degree,1,Travel_Rarely,11659.0,12,0,No,12,4,2,0.0,4,1,0,3,3,3.0,1.0,3,1,Yes,1,Y,80
10883,38.0,Female,Married,Research & Development,  Manager  ,1,4,Marketing,5,Travel_Rarely,8115.0,13,0,No,18,9,7,9.0,8,1,6,3,3,4.0,3.0,4,1,No,1,Y,80
11636,44.0,Female,Divorced,Research & Development,Laboratory Technician,1,3,Life Sciences,10,Travel_Rarely,5537.0,11,1,No,22,0,0,0.0,0,6,5,4,3,2.0,4.0,3,1,No,1,Y,80
10638,28.0,Female,Single,Human Resources,Human Resources,2,3,Technical Degree,6,Travel_Rarely,7776.0,15,1,No,5,3,3,3.0,2,6,2,4,3,4.0,2.0,3,4,No,1,Y,80
10424,40.0,Female,Single,Sales,Sales Executive,2,4,Human Resources,8,Travel_Rarely,6847.0,16,0,No,17,7,6,1.0,7,7,5,3,4,4.0,3.0,3,3,No,1,Y,80
10728,44.0,Male,Divorced,Research & Development,Research Scientist,1,4,Life Sciences,3,Travel_Frequently,7523.0,11,0,No,20,6,4,3.0,3,5,6,4,1,3.0,4.0,1,3,No,1,Y,80
10968,36.0,Male,Single,Human Resources,Manager,5,2,Technical Degree,1,Travel_Rarely,13730.0,15,0,No,12,7,7,2.0,7,0,2,4,3,3.0,3.0,3,2,No,1,Y,80
11340,48.0,Female,Married,Sales,Sales Representative,1,3,Other,15,Travel_Frequently,6305.0,18,0,Yes,25,5,2,4.0,5,9,5,3,4,3.0,4.0,2,4,No,1,Y,80
10377,35.0,Male,Single,Research & Development,Manufacturing Director,1,4,Technical Degree,18,Travel_Rarely,6730.0,18,1,No,17,7,7,2.0,7,8,4,3,3,4.0,2.0,2,1,No,1,Y,80
10525,33.0,Male,Married,R&D,Healthcare Representative,2,3,Life Sciences,12,Travel_Rarely,7206.0,19,1,No,14,12,9,6.0,12,4,4,3,3,1.0,3.0,2,2,No,1,Y,80
11560,33.0,Male,Divorced,Sales,Sales Representative,2,4,Human Resources,25,Travel_Rarely,7900.0,14,1,Yes,13,10,10,3.0,10,7,0,4,3,3.0,4.0,3,2,No,1,Y,80
10439,37.0,Male,Single,Sales,Sales Executive,3,4,Medical,5,Travel_Rarely,10592.0,17,1,No,13,5,4,3.0,2,9,5,4,3,3.0,1.0,3,1,No,1,Y,80
11444,34.0,Male,Married,Research & Development,Research Director,2,3,Human Resources,7,Travel_Rarely,7667.0,21,2,No,11,8,8,7.0,6,5,4,3,2,3.0,3.0,3,1,No,1,Y,80
10151,46.0,Male,Married,research & development,Manager,1,2,Technical Degree,1,Non-Travel,5976.0,15,0,No,28,13,13,2.0,11,7,2,3,4,3.0,4.0,2,2,No,1,Y,80
10718,35.0,Male,Divorced,Research & Development,Manufacturing Director,4,4,Life Sciences,14,Travel_Rarely,,11,1,No,16,10,10,7.0,10,2,6,3,3,4.0,3.0,3,4,Yes,1,Y,80
11534,30.0,Male,Married,Research & Development,Manufacturing Director,2,3,Medical,2,Travel_Rarely,7050.0,17,1,Yes,10,6,6,0.0,3,0,3,3,3,4.0,2.0,4,1,No,1,Y,80
10982,47.0,Male,Divorced,Research & Development,Healthcare Representative,1,3,Medical,8,Travel_Rarely,8688.0,18,1,No,26,16,16,7.0,16,2,2,3,3,1.0,4.0,3,4,No,1,Y,80
10955,32.0,Female,Married,Research & Development,Manufacturing Director,2,4,Human Resources,16,Travel_Rarely,6970.0,22,1,No,9,3,0,1.0,0,4,4,3,1,3.0,1.0,4,3,No,1,Y,80
11508,30.0,Female,Single,Research & Development,Manager,1,4,Marketing,8,Travel_Rarely,5158.0,15,1,No,12,0,0,0.0,0,9,5,3,2,4.0,3.0,3,1,No,1,Y,80
10144,52.0,Female,Married,Research & Development,Research Scientist,2,4,Life Sciences,5,Travel_Rarely,9736.0,13,1,Yes,30,3,2,2.0,2,5,4,4,1,4.0,1.0,3,3,No,1,Y,80
10718,35.0,Male,Divorced,Research & Development,Manufacturing Director,4,4,Life Sciences,14,Travel_Rarely,,11,1,No,16,10,10,7.0,10,2,6,3,3,4.0,3.0,3,4,Yes,1,Y,80
10527,56.0,Female,Single,Research & Development,Manufacturing Director,1,5,Other,1,Travel_Frequently,6529.0,12,0,No,33,21,19,15.0,21,8,2,4,2,1.0,1.0,2,2,No,1,Y,80
10584,48.0,Male,Divorced,Sales,Sales Executive,1,2,Life Sciences,1,Travel_Rarely,6739.0,12,1,No,26,14,11,1.0,14,7,2,3,3,4.0,2.0,3,1,No,1,Y,80
10976,47.0,Female,Divorced,Sales,Sales Representative,2,5,Life Sciences,17,Travel_Rarely,9028.0,19,0,NO,28,7,6,4.0,7,4,4,3,3,3.0,3.0,3,2,No,1,Y,80
10567,33.0,Male,Married,Sales,Manager,5,3,Marketing,8,Travel_Frequently,15764.0,14,0,Yes,15,14,14,9.0,12,2,0,3,3,1.0,4.0,2,2,Yes,1,Y,80
11233,37.0,Male,Married,Research & Development,Healthcare Representative,2,1,Technical Degree,1,Travel_Rarely,8919.0,12,1,No,17,4,2,2.0,3,6,2,3,4,2.0,4.0,4,3,No,1,Y,80
10441,28.0,Female,Divorced,Research & Development,Research Director,5,4,Technical Degree,1,Travel_Rarely,14774.0,14,0,No,10,4,1,4.0,3,5,0,3,3,4.0,3.0,3,3,No,1,Y,80
11156,33.0,Male,Divorced,Research & Development,Research Director,5,4,,8,Travel_Rarely,14149.0,12,0,No,15,5,3,3.0,2,9,4,3,3,,4.0,2,4,Yes,1,Y,80
10175,30.0,Male,Divorced,R&D,Research Scientist,1,2,Technical Degree,2,Travel_Rarely,5843.0,16,2,No,11,3,3,2.0,3,6,2,3,2,4.0,1.0,3,4,No,1,Y,80
11295,47.0,Male,Married,Sales,Sales Executive,1,4,Life Sciences,4,Travel_Frequently,7867.0,11,0,Yes,25,5,2,4.0,5,3,5,3,3,4.0,1.0,2,2,No,1,Y,80
11417,38.0,Male,Married,Research & Development,Manufacturing Director,3,3,,6,Travel_Rarely,10407.0,13,0,No,19,10,7,0.0,8,3,5,3,3,3.0,2.0,3,3,No,1,Y,80
10124,27.0,Female,Divorced,Sales,Sales Representative,2,2,Life Sciences,5,Travel_Rarely,7962.0,14,1,No,6,6,4,0.0,5,9,2,4,2,4.0,2.0,3,4,No,1,Y,80
10139,40.0,Male,Single,Research & Development,  Research Director  ,2,3,Human Resources,2,Travel_Rarely,9321.0,15,3,No,20,7,6,6.0,5,8,2,3,1,4.0,1.0,3,3,Yes,1,Y,80
10880,51.0,Male,Divorced,Research & Development,Research Scientist,2,4,Other,2,Travel_Rarely,9188.0,13,0, No,27,14,12,3.0,14,6,6,4,3,3.0,2.0,3,4,No,1,Y,80
11076,45.0,Male,Married,Research & Development,Manager,2,4,Other,5,Travel_Rarely,10113.0,24,0,Yes,25,17,14,11.0,16,0,5,3,4,4.0,4.0,3,4,Yes,1,Y,80
10733,40.0,Male,Divorced,Human Resources,Manager,2,4,Medical,2,Travel_Frequently,8277.0,19,1,No,18,6,6,5.0,3,0,2,3,3,2.0,3.0,3,4,No,1,Y,80
10625,34.0,Female,Divorced,Research & Development,Laboratory Technician,1,3,Life Sciences,1,Non-Travel,6772.0,12,3,Yes,16,7,5,1.0,6,5,2,3,2,3.0,4.0,3,4,No,1,Y,80
11300,37.0,Female,Divorced,Human Resources,Manager,5,4,Technical Degree,6,Travel_Rarely,14238.0,14,2,Yes,16,1,0,0.0,0,0,4,3,3,4.0,3.0,3,4,No,1,Y,80
10785,32.0,Male,Divorced,Research & Development,Laboratory Technician,1,2,Life Sciences,1,Travel_Frequently,6931.0,11,0,No,9,5,3,4.0,5,0,1,3,4,3.0,4.0,4,4,No,1,Y,80
11367,25.0,Male,Married,Sales,Sales Executive,3,2,Life Sciences,5,Travel_Rarely,10182.0,11,0,Yes,7,4,4,,2,5,3,3,2,2.0,4.0,3,4,No,1,Y,80
11281,45.0,Male,Married,Research & Development,Research Scientist,1,2,Technical Degree,1,Travel_Rarely,8014.0,17,1,No,25,15,15,6.0,13,9,0,3,3,3.0,4.0,3,3,No,1,Y,80
10183,40.0,Female,Single,Sales,Sales Executive,2,3,Marketing,13,Travel_Rarely,8684.0,23,2,Yes,17,14,14,0.0,11,9,1,3,1,1.0,1.0,3,4,No,1,Y,80
10618,39.0,Male,Divorced,Research & Development,Research Director,3,5,Medical,9,Travel_Rarely,12098.0,16,2,No,21,14,11,6.0,14,6,4,3,3,3.0,3.0,3,1,No,1,Y,80
11325,53.0,Female,Divorced,Sales,Sales Executive,2,5,Marketing,9,Travel_Rarely,8255.0,15,0,No,29,0,0,0.0,0,9,4,3,3,3.0,2.0,4,2,Yes,1,Y,80
10691,42.0,Female,Divorced,Research & Development,Healthcare Representative,2,3,Medical,5,Travel_Rarely,6393.0,11,2,Yes,23,3,0,1.0,0,5,1,3,3,4.0,1.0,3,3,No,1,Y,80
11469,28.0,Male,Divorced,Sales,Manager,1,2,Marketing,1,Travel_Rarely,4527.0,11,0,Yes,4,4,1,2.0,1,4,0,3,2,4.0,2.0,2,4,No,1,Y,80
10241,38.0,Female,Married,Sales,Sales Executive,1,4,Technical Degree,29,Travel_Rarely,4781.0,18,2,No,15,9,6,0.0,6,4,1,3,2,2.0,4.0,3,1,No,1,Y,80
11255,27.0,Female,Single,Research & Development,Laboratory Technician,2,5,Life Sciences,5,Travel_Rarely,8034.0,22,1,Yes,8,4,2,1.0,3,0,3,3,3,4.0,4.0,3,4,Yes,1,Y,80
11351,35.0,Male,Married,Sales,Sales Representative,3,3,Medical,5,Travel_Rarely,9369.0,16,2,Yes,11,0,0,0.0,0,2,0,3,3,3.0,3.0,4,3,No,1,Y,80
10459,44.0,Female,Single,Research & Development,Healthcare Representative,1,5,Human Resources,8,Travel_Frequently,6590.0,20,1,No,20,17,17,10.0,17,2,3,3,2,3.0,3.0,2,2,No,1,Y,80
10682,49.0,Female,Married,HR,HR Business Partner,3,3,Marketing,10,Travel_Rarely,11384.0,20,1,No,30,7,7,4.0,5,2,4,3,3,,3.0,4,4,No,1,Y,80
10466,32.0,Male,Single,Research & Development,Research Scientist,4,3,Life Sciences,29,Travel_Rarely,11624.0,14,1,No,9,2,0,2.0,1,1,1,3,2,4.0,3.0,3,4,No,1,Y,80
11188,28.0,Female,Married,Research & Development,Healthcare Representative,2,3,Life Sciences,3,Travel_Rarely,7135.0,16,0,No,8,7,7,2.0,6,0,0,3,3,4.0,4.0,3,4,Yes,1,Y,80
11192,35.0,Female,Divorced,Research & Development,Research Scientist,1,1,Human Resources,11,Travel_Rarely,"$6,588",15,2,No,16,5,3,1.0,4,2,0,4,4,3.0,2.0,3,3,No,1,Y,80
10146,37.0,Female,Married,Human Resources,Human Resources,3,3,Life Sciences,4,Travel_Rarely,10590.0,11,0,Yes,14,14,14,8.0,12,5,0,3,1,4.0,4.0,3,3,Yes,1,Y,80
10207,36.0,Male,Married,Sales,Manager,1,3,Life Sciences,2,Travel_Frequently,5859.0,13,0,No,14,2,2,1.0,1,1,5,3,1,4.0,3.0,3,1,No,1,Y,80
11213,31.0,Female,Married,research & development,Research Scientist,3,3,Life Sciences,8,Travel_Rarely,9041.0,11,1,Yes,11,0,0,0.0,0,3,5,3,3,1.0,3.0,2,4,No,1,Y,80
11452,30.0,Male,Divorced,Human Resources,Manager,2,2,Life Sciences,5,Travel_Rarely,7554.0,17,0,Yes,9,8,8,0.0,6,1,4,3,3,4.0,2.0,2,1,No,1,Y,80
10325,30.0,Female,Single,Research & Development,Healthcare Representative,1,4,Technical Degree,29,Non-Travel,5426.0,17,3,No,8,6,6,6.0,5,3,0,3,3,4.0,4.0,3,1,No,1,Y,80
10658,34.0,Female,Married,Human Resources,Human Resources,5,4,Medical,9 km,Travel_Frequently,15110.0,11,0,Yes,14,3,2,1.0,1,6,0,3,2,2.0,3.0,3,3,Yes,1,Y,80
11644,58.0,Male,Divorced,Sales,Sales Executive,5,4,Marketing,2,Travel_Rarely,16597.0,22,0,No,37,23,20,12.0,20,5,1,3,2,3.0,2.0,3,1,No,1,Y,80
10715,42.0,Male,Single,Research & Development,  Manager  ,2,1,Technical Degree,9,Travel_Rarely,8993.0,19,1,No,22,0,0,0.0,0,5,5,3,3,3.0,3.0,2,4,No,1,Y,80
11544,36.0,Male,Married,Sales,  Manager  ,3,3,Life Sciences,1,Travel_Frequently,10894.0,12,2,No,17,7,6,1.0,6,5,6,3,3,4.0,3.0,3,4,No,1,Y,80
11584,33.0,Female,Married,Sales,Sales Executive,2,4,Life Sciences,12,Travel_Rarely,8604.0,15,1,No,10,9,9,3.0,9,8,6,4,4,3.0,2.0,2,3,No,1,Y,80
10080,38.0,Male,Divorced,Sales,Sales Representative,2,3,Other,14,Travel_Rarely,8623.0,18,2,No,15,13,12,13.0,12,2,2,4,4,4.0,4.0,2,2,No,1,Y,80
11524,28.0,Male,Married,Research & Development,Manager,1,2,Marketing,2,Travel_Rarely,5503.0,20,2,Yes,7,3,1,2.0,3,1,5,3,3,,1.0,2,4,No,1,Y,80
11510,52.0,Male,Married,Research & Development,Manager,1,3,Technical Degree,1 km,Travel_Rarely,8022.0,12,0,yes,34,24,24,3.0,22,2,1,3,3,1.0,,3,3,Yes,1,Y,80
10688,48.0,Male,Married,Sales,Sales Representative,2,2,Life Sciences,2,Travel_Frequently,9443.0,11,3,Yes,30,25,23,4.0,25,8,2,3,2,1.0,1.0,3,4,No,1,Y,80
10167,39.0,Male,Married,Sales,Sales Representative,3,4,Marketing,5,Travel_Frequently,11201.0,19,1,No,21,17,16,14.0,15,5,4,3,3,2.0,3.0,3,3,No,1,Y,80
10230,52.0,Female,Divorced,Research & Development,Manager,1,2,Marketing,3,Travel_Rarely,8307.0,11,1,No,29,1,0,1.0,1,1,1,3,4,3.0,3.0,3,2,No,1,Y,80
11617,28.0,Female,Single,Research & Development,Laboratory Technician,2,3,Medical,9,Travel_Rarely,6919.0,12,1,No,7,5,4,1.0,3,1,2,3,4,2.0,,3,3,Yes,1,Y,80
11482,25.0,Male,Divorced,Sales,Sales Executive,2,4,Human Resources,1,Travel_Rarely,6827.0,16,0,No,1,0,0,0.0,0,0,4,3,2,3.0,1.0,3,1,No,1,Y,80
10741,55.0,Female,Married,Research & Development,Manager,1,4,Technical Degree,2,Travel_Rarely,7340.0,18,1,No,37,23,23,3.0,21,3,4,3,2,3.0,3.0,2,4,No,1,Y,80
10101,30.0,Male,Divorced,Research & Development,Research Scientist,2,1,Life Sciences,1,Travel_Rarely,7720.0,16,1,No,12,9,8,2.0,6,8,3,3,1,3.0,4.0,3,3,No,1,Y,80
10291,29.0,Female,Single,Sales,Manager,2,3,Life Sciences,18,Travel_Rarely,7243.0,11,0,No,8,0,0,0.0,0,3,3,3,3,3.0,2.0,4,3,Yes,1,Y,80
10445,36.0,Female,Divorced,Sales,Sales Executive,4,3,Life Sciences,2,Travel_Frequently,14306.0,11,0,No,17,9,6,9.0,8,0,2,3,1,4.0,1.0,1,2,No,1,Y,80
10879,30.0,Female,Married,Sales,Manager,1,5,Marketing,11,Travel_Rarely,6293.0,11,0,NO,11,9,7,7.0,8,5,0,3,3,3.0,4.0,3,1,No,1,Y,80
11078,27.0,Male,Married,human resources,Human Resources,1,3,Life Sciences,1,Travel_Rarely,4782.0,20,1,No,5,5,5,3.0,2,3,0,3,3,3.0,2.0,3,1,No,1,Y,80
10740,43.0,Female,Married,Research & Development,Research Scientist,2,4,Technical Degree,9,Travel_Rarely,7891.0,17,0,No,19,17,14,5.0,14,8,1,3,4,3.0,2.0,3,1,No,1,Y,80
10392,51.0,Female,Married,Human Resources,Manager,2,4,Marketing,5,Travel_Rarely,9516.0,11,0,No,29,7,5,,7,1,2,3,4,3.0,2.0,1,4,No,1,Y,80
10087,19.0,Male,Married,Research & Development,Research Scientist,2,2,Medical,9,Travel_Rarely,7342.0,11,1,No,1,1,0,0.0,0,1,0,3,3,4.0,1.0,3,4,No,1,Y,80
11557,38.0,Male,Married,Sales,Sales Representative,4,3,Medical,20 km,Travel_Rarely,14861.0,11,1,No,17,10,9,2.0,7,0,0,3,2,2.0,2.0,3,3,No,1,Y,80
10667,42.0,Male,Divorced,Research & Development,Research Director,3,3,Life Sciences,5,Travel_Rarely,11358.0,19,0,No,23,23,23,9.0,22,9,1,4,2,2.0,4.0,2,3,Yes,1,Y,80
11276,37.0,Male,Married,Human Resources,HR Business Partner,2,3,Life Sciences,15,Travel_Rarely,8415.0,12,1,No,18,1,0,1.0,1,1,2,3,2,1.0,2.0,3,1,No,1,Y,80
11506,49.0,Male,Married,Research & Development,Laboratory Technician,5,2,Medical,3,Non-Travel,17136.0,14,1,Yes,28,24,24,4.0,23,6,4,4,3,1.0,1.0,3,2,No,1,Y,80
10476,34.0,Male,Single,Sales,Sales Executive,3,4,Life Sciences,1,Travel_Rarely,10245.0,11,0,No,14,3,0,3.0,1,8,5,3,1,4.0,4.0,4,3,No,1,Y,80
11296,39.0,Male,Single,Research & Development,Healthcare Representative,5,3,Medical,6,Travel_Rarely,12974.0,11,1,No,17,7,6,6.0,5,1,6,3,4,4.0,2.0,4,2,No,1,Y,80
10045,30.0,Female,Single,Research & Development,Manager,3,3,Life Sciences,6,Travel_Rarely,"$10,305",11,0,No,10,8,6,2.0,8,8,2,3,3,1.0,2.0,2,2,No,1,Y,80
10789,43.0,Female,Married,Sales,Sales Executive,1,2,Technical Degree,1,Travel_Rarely,,17,1,No,20,16,14,10.0,16,2,6,3,3,1.0,4.0,3,4,No,1,Y,80
11003,43.0,Male,Married,Research & Development,Healthcare Representative,1,3,Other,1,Travel_Rarely,6787.0,14,0,No,22,7,4,2.0,7,8,5,3,3,1.0,1.0,4,4,No,1,Y,80
11138,36.0,Male,Single,Research & Development,Manufacturing Director,1,4,Other,5,Non-Travel,4762.0,17,1,No,12,4,3,3.0,3,2,4,3,3,2.0,4.0,3,4,No,1,Y,80
10025,34.0,Female,Married,Research & Development,Healthcare Representative,1,4,Life Sciences,5,Travel_Rarely,5900.0,11,1,No,10,9,8,4.0,7,7,4,4,2,3.0,3.0,2,2,No,1,Y,80
11236,50.0,Female,Married,Research & Development,Research Director,2,4,Medical,9,Non-Travel,9637.0,25,1, No,29,23,22,4.0,20,0,3,3,2,3.0,4.0,3,3,No,1,Y,80
10833,36.0,Male,Divorced,research & development,Healthcare Representative,5,2,Medical,2,Travel_Rarely,14465.0,12,2,No,15,9,6,7.0,6,8,5,3,3,3.0,1.0,2,2,No,1,Y,80
11194,40.0,Male,Divorced,Research & Development,Research Director,2,4,Life Sciences,21,Travel_Rarely,8217.0,15,0,No,21,5,2,3.0,2,8,5,3,2,3.0,4.0,2,2,No,1,Y,80
10592,19.0,Female,Divorced,Research & Development,Manager,4,4,Life Sciences,15,Travel_Rarely,10799.0,22,1,No,0,0,0,0.0,0,2,1,3,3,2.0,3.0,3,3,No,1,Y,80
11649,31.0,Male,Married,Research & Development,Healthcare Representative,2,3,Life Sciences,4,Travel_Rarely,6646.0,11,0,No,12,4,1,4.0,4,9,6,3,1,3.0,4.0,2,4,No,1,Y,80
10974,30.0,Male,Divorced,Human Resources,HR Business Partner,1,4,,4,Travel_Rarely,6732.0,11,3,No,6,3,0,1.0,2,0,3,3,3,1.0,1.0,3,2,Yes,1,Y,80
11057,51.0,Male,Married,Research & Development,Laboratory Technician,5,4,Life Sciences,4,Travel_Rarely,17049.0,14,2,No,31,13,12,2.0,13,2,2,3,2,1.0,3.0,1,4,No,1,Y,80
10110,47.0,Female,Married,Sales,Manager,1,4,Medical,2,Travel_Frequently,7439.0,15,0,No,25,18,18,7.0,16,0,6,3,3,3.0,3.0,4,1,Yes,1,Y,80
11161,36.0,Male,Married,Research & Development,Healthcare Representative,2,4,Other,1,Travel_Rarely,7320.0,18,0,No,12,2,1,1.0,0,4,1,3,2,3.0,2.0,3,2,No,1,Y,80
